"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","EMNT","EMXT","TAVG","TMAX","TMIN"
"USR0000CPNN","PINNACLES CALIFORNIA, CA US","36.4708","-121.1472","402.9","2005","29","111","61.9","77.8","46.0"
"USR0000CSTO","STONYFORD CALIFORNIA, CA US","39.3669","-122.575","365.8","2005","24","108","59.5","73.9","45.2"
"USC00048587","STONY GORGE RESERVOIR, CA US","39.5861","-122.5341","243.8","2005","24","110","59.6","74.5","44.7"
"USC00047253","RANDSBURG, CA US","35.3692","-117.6525","1088.1","2005","26","108","62.1","74.3","49.9"
"USR0000CAPT","ALDER POINT CALIFORNIA, CA US","40.1867","-123.5903","281.3","2005","30","110","57.5","69.5","45.4"
"USW00093193","FRESNO YOSEMITE INTERNATIONAL, CA US","36.78","-119.7194","101.5","2005","33","109","65.1","76.7","53.6"
"USR0000CLDR","LADDER BUTTE CALIFORNIA, CA US","40.8072","-121.2967","1752.6","2005","14","90","48.9","58.0","39.9"
"USC00049694","WILLOW CREEK 1 NW, CA US","40.9466","-123.6363","141.4","2005",,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2005","42","96","62.9","70.3","55.6"
"USC00047150","PRIEST VALLEY, CA US","36.18833","-120.69528","701.0","2005","18","106","57.3","75.0","39.6"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2005","33","102","62.0","73.2","50.8"
"USR0000CSRS","SANTA ROSA CALIFORNIA, CA US","38.4786","-122.7119","175.6","2005","34","97","58.9","69.6","48.1"
"USR0000CCSH","CASHMAN CALIFORNIA, CA US","40.0017","-120.915","1377.7","2005","18","99","52.4","64.3","40.4"
"USR0000COKG","OAK GROVE CALIFORNIA, CA US","33.3933","-116.795","838.8","2005","25","108","62.4","78.7","46.0"
"USC00040755","BIG CREEK PH 1, CA US","37.2064","-119.2419","1486.8","2005","23","91","54.3","62.2","46.5"
"USR0000CTUO","GAYLOR MEADOW CALIFORNIA, CA US","37.8683","-119.3183","2825.5","2005","-14","81","37.3","54.1","20.6"
"USC00041603","CAZADERO 5 NW, CA US","38.5641","-123.1616","432.8","2005",,,,,
"USC00042934","FAIRFIELD, CA US","38.2736","-122.0677","12.2","2005","32","105","60.7","72.9","48.5"
"USR0000CBR4","BRIDGEPORT 4 NW CALIFORNIA, CA US","38.2719","-119.2892","2026.9","2005","-2","95","47.6","62.3","32.8"
"USC00046175","NEWPORT BEACH HARBOR, CA US","33.6031","-117.8836","3.0","2005","44",,,,"57.5"
"USS0019L17S","LOBDELL LAKE, CA US","38.44","-119.37","2814.2","2005","2","79","39.5","50.6","28.3"
"USC00048353","SONORA, CA US","37.9672","-120.3872","510.5","2005","24","104","57.5","71.6","43.4"
"USS0019L05S","BLUE LAKES, CA US","38.61","-119.92","2455.8","2005",,,,,
"USC00049200","VACAVILLE, CA US","38.39556","-121.96083","33.5","2005",,"109",,"76.3",
"USC00049684","WILLITS 1 NE, CA US","39.4194","-123.3425","412.4","2005",,,,,
"USR0000CMET","METCALF GAP CALIFORNIA, CA US","37.4094","-119.7681","937.9","2005","33","107","63.6","74.7","52.4"
"USR0000CBPI","BIG PINE FLAT CALIFORNIA, CA US","34.3194","-117.0131","2091.2","2005","7","99","50.5","66.4","34.7"
"USW00093184","SANTA ANA JOHN WAYNE AIRPORT, CA US","33.68","-117.86639","16.5","2005","41","102","64.6","72.5","56.7"
"USC00046074","NAPA STATE HOSPITAL, CA US","38.2777","-122.2647","10.7","2005","30","102","60.0","71.9","48.1"
"USR0000CCRN","CORNING CALIFORNIA, CA US","39.9389","-122.1697","89.6","2005","27","117","63.1","76.1","50.0"
"USS0020L10S","FALLEN LEAF, CA US","38.93","-120.05","1900.7","2005","5","85","43.5","56.9","30.0"
"USC00043914","HENSHAW DAM, CA US","33.2372","-116.7614","823.0","2005","17","103","55.6","74.9","36.3"
"USR0000CGZF","GRIZZLY FLAT CALIFORNIA, CA US","38.6197","-120.5614","1140.0","2005","26","101","55.3","67.7","42.8"
"USS0020K25S","WARD CREEK NUMBER 3, CA US","39.14","-120.22","2028.4","2005","8","85","43.6","56.4","30.9"
"USS0020K13S","TRUCKEE NUMBER 2, CA US","39.3","-120.18","1983.9","2005","13","88","46.5","57.2","35.8"
"USR0000CROU","ROUND MOUNTAIN, CA US","41.4272","-121.4639","1602.6","2005","16","93","48.5","57.6","39.4"
"USR0000CSQU","SQUAW LAKE CALIFORNIA, CA US","32.9083","-114.4944","91.4","2005",,,,,
"USR0000CCRE","CRESTVIEW CALIFORNIA, CA US","37.745","-118.9833","2316.5","2005","-8","90","42.1","60.0","24.2"
"USR0000CMEN","MENDOCINO PASS CALIFORNIA, CA US","39.8075","-122.945","1652.0","2005",,,,,
"USR0000CROS","ROSE VALLEY CALIFORNIA, CA US","34.5431","-119.1842","1015.3","2005","17","104","54.3","72.7","35.9"
"USR0000CSQS","SQUAW SPRINGS CALIFORNIA, CA US","35.37","-117.5683","1103.4","2005","30","107","63.5","72.9","54.1"
"USR0000CCRZ","CRAZY PEAK CALIFORNIA, CA US","41.9919","-123.6036","1210.1","2005","18","100","52.2","64.5","39.9"
"USR0000CSRI","SANTA ROSA ISLAND CALIFORNIA, CA US","33.9778","-120.0778","395.6","2005","41","94","57.2","63.7","50.6"
"USC00040521","BARSTOW, CA US","34.8927","-117.0219","676.7","2005","22","113","65.0","78.6","51.5"
"USC00042941","FAIRMONT, CA US","34.705","-118.4297","932.7","2005",,"106",,"71.6",
"USR0000CSRO","SANTA ROSA PLATEAU CALIFORNIA, CA US","33.5286","-117.2306","603.5","2005","36","100","63.1","73.5","52.7"
"USR0000CANZ","ANZA CALIFORNIA, CA US","33.555","-116.673","1194.8","2005","18","103","57.6","72.0","43.2"
"USC00041614","CEDARVILLE, CA US","41.5301","-120.1791","1428.9","2005","5","100","49.1","62.3","35.9"
"USC00049699","WILLOWS 6 W, CA US","39.52316","-122.3048","71.3","2005","29","107","62.5","77.0","47.9"
"USR0000CCRR","CARPENTER RIDGE CALIFORNIA, CA US","40.0686","-121.5825","1466.7","2005","22","95","52.7","60.9","44.5"
"USR0000CMEY","MEYERS CALIFORNIA, CA US","38.8489","-120.0181","1923.3","2005","1","92","44.6","59.5","29.6"
"USR0000COJA","OJAI CALIFORNIA, CA US","34.4483","-119.2303","233.2","2005","32","97","60.4","72.9","47.8"
"USR0000CCRT","CRANSTON CALIFORNIA, CA US","33.7403","-116.8414","594.4","2005","32","111","65.4","80.5","50.3"
"USC00047050","POMONA FAIRPLEX, CA US","34.0816","-117.7658","304.5","2005","31",,,,"52.7"
"USC00048380","SO ENTRANCE YOSEMITE N.P., CA US","37.5122","-119.6331","1538.3","2005","14","93","47.9","62.2","33.6"
"USC00049351","VINTON, CA US","39.8056","-120.1858","1508.8","2005",,,,,
"USC00049473","WATSONVILLE WATERWORKS, CA US","36.9308","-121.7691","29.0","2005","33","90","57.8","67.5","48.2"
"USR0000CBOG","BOGARD RANGER STATION CALIFORNIA, CA US","40.5981","-121.0831","1722.1","2005","-8","94","42.9","59.3","26.4"
"USC00049111","TWITCHELL DAM, CA US","34.988","-120.3211","177.4","2005",,,,,
"USC00047293","RED BLUFF TREATMENT PLANT, CA US","40.1622","-122.2202","80.8","2005",,,,,
"USR0000CNFO","NORTH FORK CALIFORNIA, CA US","37.2331","-119.5047","829.1","2005","27","109","60.5","75.0","45.9"
"USR0000CMEA","MEANS LAKE CALIFORNIA, CA US","34.3906","-116.5169","883.9","2005","23","115","64.9","79.4","50.4"
"USC00041864","COALINGA, CA US","36.1356","-120.3606","204.2","2005",,,,,
"USC00048135","SHASTA DAM, CA US","40.7141","-122.4161","327.7","2005",,,,,
"USS0019L03S","HAGAN S MEADOW, CA US","38.85","-119.94","2370.1","2005","-1","89","42.4","58.7","26.0"
"USR0000CAMM","AMMO DUMP CALIFORNIA, CA US","33.3814","-117.2856","325.5","2005","38","103","64.6","75.5","53.6"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","38.9875","-123.3486","196.3","2005","30","104","58.3","71.0","45.6"
"USS0019L39S","SPRATT CREEK, CA US","38.67","-119.82","1863.9","2005",,,,,
"USR0000CROC","ROCK CREEK, CA US","37.5514","-118.6672","2145.8","2005","-5","94","46.9","60.8","33.0"
"USR0000CLAP","LA PANZA CALIFORNIA, CA US","35.3811","-120.1875","496.8","2005","18","109","58.6","77.0","40.2"
"USR0000CALD","ALDER SPRINGS CALIFORNIA, CA US","39.6514","-122.7236","1310.6","2005","26","94","54.5","62.9","46.1"
"USC00049001","TRACY PUMPING PLANT, CA US","37.79589","-121.58319","18.6","2005","29",,,,"52.2"
"USR0000CPIR","PIRU CALIFORNIA, CA US","34.4044","-118.81","187.1","2005","37","102","63.0","74.1","51.8"
"USR0000CBNL","BEN LOMOND CALIFORNIA, CA US","37.1317","-122.17","801.6","2005","32","97","56.9","65.0","48.8"
"USR0000CLAU","LAUFMAN CALIFORNIA, CA US","40.1417","-120.3533","1767.8","2005","8","103","50.8","64.1","37.5"
"USC00048273","SKYLINE RIDGE PRESERVE, CA US","37.3133","-122.185","691.9","2005",,,,,
"USR0000CLAS","LASSEN LODGE CALIFORNIA, CA US","40.3442","-121.7136","1267.7","2005","22","103","56.1","67.0","45.2"
"USS0019L13S","VIRGINIA LAKES RIDGE, CA US","38.07","-119.23","2878.8","2005","2","83","40.3","50.9","29.7"
"USW00094299","ALTURAS MUNICIPAL AIRPORT, CA US","41.49139","-120.56444","1333.5","2005","-9","101","46.8","62.7","30.8"
"USR0000CLAR","LAURAL MOUNTAIN CALIFORNIA, CA US","35.4783","-117.6989","1338.1","2005","29","104","62.0","71.3","52.6"
"USS0020K27S","TAHOE CITY CROSS, CA US","39.17","-120.15","2071.7","2005","15","84","45.4","55.5","35.3"
"USR0000CLAH","LA HONDA CALIFORNIA, CA US","37.3053","-122.255","265.8","2005","32","98","56.9","68.2","45.5"
"USR0000CPIL","PILOT HILL CALIFORNIA, CA US","38.8325","-121.0086","365.8","2005","26","105","59.4","72.7","46.2"
"USC00043939","HETCH HETCHY, CA US","37.9613","-119.783","1179.6","2005","22","96","53.5","66.4","40.6"
"USR0000CLAG","MOUNT LAGUNA CALIFORNIA, CA US","32.8797","-116.4203","1755.6","2005","16","99","52.0","65.0","38.9"
"USR0000CPIK","PIKE CO LOOKOUT CALIFORNIA, CA US","39.475","-121.2025","1132.0","2005","29","97","57.4","66.9","48.0"
"USS0020K03S","INDEPENDENCE CREEK, CA US","39.49","-120.28","1967.8","2005","-3","92","43.2","58.4","28.0"
"USR0000CMCG","MCGUIRES CALIFORNIA, CA US","39.3528","-123.6011","180.7","2005","29","99","57.6","70.9","44.2"
"USR0000CSOM","SOMES BAR CALIFORNIA, CA US","41.39","-123.4958","280.4","2005",,,,,
"USR0000CTRI","TRINITY CAMP CALIFORNIA, CA US","40.7864","-122.8045","1008.3","2005",,,,,
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","36.9111","-119.305","469.4","2005","29","107","62.1","74.6","49.6"
"USC00041878","COARSEGOLD 1 SW, CA US","37.25028","-119.70528","679.7","2005",,,,,
"USR0000CLAY","LAYTONVILLE CALIFORNIA, CA US","39.7022","-123.485","554.7","2005","25","106","57.3","72.7","41.9"
"USS0019L38S","LEAVITT LAKE, CA US","38.28","-119.61","2931.3","2005","0","77","37.5","47.5","27.4"
"USC00041990","COPCO NUMBER 1 DAM, CA US","41.9797","-122.3378","823.9","2005",,,,,
"USR0000CALP","ALPINE CALIFORNIA, CA US","32.8336","-116.7392","622.1","2005","33","108","64.4","79.0","49.7"
"USS0019L40S","MONITOR PASS, CA US","38.67","-119.61","2532.9","2005",,,,,
"USW00053139","STOVEPIPE WELLS 1 SW, CA US","36.602","-117.1449","25.6","2005",,,,,
"USR0000CMSA","MARIPOSA CALIFORNIA, CA US","37.5042","-119.9869","680.0","2005","27","107","60.6","74.3","46.9"
"USC00045449","MCCLOUD, CA US","41.2514","-122.1383","999.7","2005",,,,,
"USR0000CKON","KONOCTI CALIFORNIA, CA US","38.9119","-122.7064","659.3","2005",,,,,
"USR0000CFEN","FENCE MEADOW CALIFORNIA, CA US","36.9614","-119.175","1538.6","2005","23","92","55.0","62.4","47.6"
"USR0000COWV","OWENS VALLEY CALIFORNIA, CA US","37.39","-118.5506","1414.3","2005","17","107","59.0","73.0","45.0"
"USC00047749","SAN DIMAS FIRE FC 95, CA US","34.1052","-117.8019","292.0","2005",,,,,
"USC00043261","FRIANT GOVERNMENT CAMP, CA US","36.9969","-119.7072","125.0","2005","29","111","63.2","78.4","48.0"
"USC00044232","INDEPENDENCE, CA US","36.798","-118.2036","1204.0","2005",,,,,
"USC00046773","PEARBLOSSOM, CA US","34.5025","-117.8969","945.2","2005",,,,,
"USR0000CHIG","HIGH SIERRA CALIFORNIA, CA US","37.3147","-119.0383","2256.4","2005",,,,,
"USR0000CWEE","WEED AIRPORT CALIFORNIA, CA US","41.4789","-122.4539","893.1","2005","18","102","52.5","64.6","40.4"
"USC00048606","STRAWBERRY VALLEY, CA US","39.563","-121.1077","1160.7","2005","21","95","51.9","64.1","39.8"
"USR0000CKNO","KNOXVILLE CREEK CALIFORNIA, CA US","38.8619","-122.4172","670.6","2005","27","106","58.7","71.5","45.9"
"USR0000CMS2","MOUNT SHASTA CALIFORNIA, CA US","41.3156","-122.3156","0.0","2005","16","99","51.8","65.0","38.5"
"USC00048967","TOPANGA PTRL STATION FC6, CA US","34.0841","-118.5988","227.1","2005",,,,,
"USC00043392","GETTY CENTER, CA US","34.0869","-118.4794","340.5","2005","42","96","63.7","72.0","55.3"
"USC00044484","KELSEY 1 N, CA US","38.8088","-120.8208","609.6","2005",,,,,
"USC00043157","FORT BIDWELL, CA US","41.8715","-120.1574","1444.4","2005","-5","96","47.3","59.7","34.9"
"USC00047874","SAN PASQUAL ANIMAL PARK, CA US","33.0955","-116.9975","128.0","2005",,,,,
"USR0000CMRK","MARKLEEVILLE CALIFORNIA, CA US","38.6833","-119.7667","1676.7","2005","9","98","49.4","64.0","34.9"
"USR0000CWES","WESTWOOD CALIFORNIA, CA US","40.3067","-120.9","1767.8","2005","16","88","47.7","56.0","39.4"
"USC00042081","COVELO, CA US","39.8158","-123.2444","430.7","2005",,,,,
"USC00045107","LOS ALAMOS, CA US","34.7455","-120.28","172.2","2005",,,,,
"USR0000CEAG","EAGLE PEAK CALIFORNIA, CA US","39.9278","-122.6569","1131.7","2005","29","101","57.2","64.9","49.5"
"USC00047767","SAN FRANCISCO OCEANSIDE, CA US","37.728","-122.5052","2.4","2005",,,,,
"USR0000CLOP","LOS PRIETOS CALIFORNIA, CA US","34.5358","-119.7833","310.9","2005","32","106","62.8","79.0","46.6"
"USC00043161","FORT BRAGG 5 N, CA US","39.5091","-123.7566","37.5","2005",,,,,
"USC00049822","WRIGHTWOOD, CA US","34.3617","-117.6386","1828.8","2005","11","91","49.2","62.0","36.3"
"USC00047880","SAN RAFAEL CIVIC CEN, CA US","37.99833","-122.53722","36.6","2005","34","99","58.3","67.4","49.2"
"USC00042090","COVINA CITY YARD FC387B, CA US","34.0918","-117.88012","185.0","2005",,,,,
"USC00045360","MARKLEY COVE, CA US","38.4916","-122.1241","146.3","2005","29","110","61.3","75.4","47.1"
"USC00043182","FORT JONES RANGER STATION, CA US","41.6","-122.8478","830.6","2005",,,,,
"USR0000CFAN","FANCHER CREEK CALIFORNIA, CA US","36.8839","-119.4658","280.4","2005","32","112","66.0","78.1","53.9"
"USR0000CHER","HERNANDEZ CALIFORNIA, CA US","36.3825","-120.8558","1137.8","2005","31","99","59.3","68.7","50.0"
"USC00045118","LOS BANOS, CA US","37.0563","-120.8666","36.6","2005",,,,,
"USC00046328","OAK KNOLL W. C., CA US","41.8391","-122.8502","603.5","2005",,,,,
"USC00045119","LOS BANOS ARBURUA RANCH, CA US","36.8749","-120.9386","256.9","2005",,,,,
"USR0000CVAY","VALYERMO CALIFORNIA, CA US","34.4456","-117.8511","1152.1","2005","22","108","58.6","74.4","42.9"
"USC00047776","SAN GABRIEL CANYON PH, CA US","34.1553","-117.9078","226.8","2005",,,,,
"USC00046685","PARADISE, CA US","39.7538","-121.6241","533.4","2005","31","103","62.1","71.0","53.2"
"USC00044025","HOLLISTER 2, CA US","36.8483","-121.4213","83.8","2005",,,,,
"USC00043191","FORT ROSS, CA US","38.515","-123.2447","34.1","2005",,,,,
"USS0019L44S","HORSE MEADOW, CA US","38.84","-119.89","2608.2","2005","8","79","41.9","50.9","33.0"
"USC00047306","REDLANDS, CA US","34.037","-117.1948","429.8","2005",,,,,
"USC00048758","TAHOE CITY, CA US","39.1678","-120.1428","1898.9","2005","5","88","43.9","55.9","31.9"
"USC00047668","SALINAS NUMBER 2, CA US","36.6594","-121.6663","13.7","2005","30","92","58.5","68.6","48.4"
"USR0000CMOR","MORMON ROCK CALIFORNIA, CA US","34.3175","-117.5019","1005.8","2005","25","110","60.1","74.5","45.8"
"USR0000CBZE","BRAZIE RANCH CALIFORNIA, CA US","41.6853","-122.5942","914.4","2005","17","102","53.4","65.1","41.6"
"USR0000CMOD","MODOC NWR CALIFORNIA, CA US","41.4589","-120.3536","1335.0","2005","-4","99","48.2","63.2","33.1"
"USC00045120","LOS BANOS DET RESV, CA US","36.98972","-120.92972","124.1","2005","32","108","64.1","75.3","53.0"
"USR0000CMOJ","MOJAVE RIVER SINK CALIFORNIA, CA US","35.0531","-116.0794","289.6","2005","16","125","70.8","87.3","54.3"
"USC00046336","OAKLAND MUSEUM, CA US","37.7983","-122.2642","9.1","2005","35","91","59.4","67.0","51.9"
"USC00046699","PARKER RESRVOIR, CA US","34.2903","-114.1708","224.9","2005",,"121",,"86.5",
"USC00045123","LOS GATOS, CA US","37.2319","-121.9592","111.3","2005","30","100","59.6","71.1","48.1"
"USC00044278","INYOKERN, CA US","35.6513","-117.8213","740.7","2005",,,,,
"USC00047785","SAN GABRIEL FIRE DEPARTMENT, CA US","34.0842","-118.1003","110.6","2005",,,,,
"USC00047681","SALSIPUEDES GAGING STATION, CA US","34.5686","-120.4083","80.5","2005",,,,,
"USS0019L43S","FORESTDALE CREEK, CA US","38.68","-119.96","2443.6","2005","6","82","43.1","53.3","33.0"
"USS0020L06S","ECHO PEAK, CA US","38.85","-120.08","2337.8","2005","13","78","44.0","51.4","36.6"
"USC00047672","SALINAS DAM, CA US","35.3372","-120.5038","424.3","2005",,,,,
"USR0000CMNC","MONTECITO CALIFORNIA, CA US","34.4614","-119.6481","457.2","2005","40","102","63.8","72.2","55.4"
"USR0000CWAL","WALKER PASS CALIFORNIA, CA US","35.6647","-118.0569","1698.3","2005","20","106","57.8","70.4","45.3"
"USR0000CWAK","WALKER CALIFORNIA, CA US","38.5653","-119.4592","1658.1","2005","15","99","53.3","64.8","41.8"
"USC00044288","IOWA HILL, CA US","39.118","-120.8405","944.9","2005",,,,,
"USC00045378","MARTINEZ WATER PLANT, CA US","38.0131","-122.1142","12.2","2005","27","103","58.5","72.2","44.8"
"USR0000CWAR","WARM SPRINGS CALIFORNIA, CA US","34.5958","-118.5786","1502.7","2005","32","102","60.0","69.3","50.7"
"USS0019L42S","SUMMIT MEADOW, CA US","38.4","-119.54","2838.6","2005","7","78","40.3","48.7","32.0"
"USW00053119","HANFORD MUNICIPAL AIRPORT, CA US","36.31889","-119.62889","75.9","2005","24","107","62.8","76.2","49.5"
"USR0000CMLR","MALLORY RIDGE CALIFORNIA, CA US","37.8172","-121.7789","621.8","2005","33","103","59.6","68.1","51.2"
"USC00041907","COLEMAN FISHERIES STATION, CA US","40.4","-122.1433","128.0","2005",,,,,
"USC00040931","BOCA, CA US","39.3886","-120.0936","1699.3","2005","-14","95","44.0","61.5","26.5"
"USR0000CLKL","LOWER KLAMATH CALIFORNIA, CA US","41.9992","-121.7003","1249.1","2005","1","95","46.8","60.0","33.6"
"USW00053120","RAMONA AIRPORT, CA US","33.0375","-116.91583","424.6","2005","26","104","60.5","75.4","45.6"
"USW00053121","OCEANSIDE MUNICIPAL AIRPORT, CA US","33.21944","-117.34944","8.5","2005","31","94","61.4","70.8","52.0"
"USC00044176","HUNTINGTON LAKE, CA US","37.2275","-119.22056","2139.7","2005",,,,,
"USC00044297","IRON MOUNTAIN, CA US","34.1472","-115.1219","281.0","2005",,,,,
"USC00049866","YREKA, CA US","41.7036","-122.6408","800.1","2005","13","105","52.4","67.6","37.3"
"USC00045026","LODGEPOLE, CA US","36.6044","-118.7325","2052.8","2005",,,,,
"USC00046599","PACIFICA 4 SSE, CA US","37.59167","-122.47167","144.8","2005",,,,,
"USC00046597","PACIFIC HOUSE, CA US","38.7583","-120.503","1051.6","2005",,,,,
"USC00046598","PACIFICA 2 S, CA US","37.61028","-122.48417","38.1","2005",,,,,
"USC00049621","WHISKEYTOWN RESERVOIR, CA US","40.6116","-122.528","394.7","2005",,"109",,"73.3",
"USC00049742","WINTERS, CA US","38.5252","-121.9777","41.1","2005","29","108","64.1","77.5","50.7"
"USR0000CQUI","QUINCY RD CALIFORNIA, CA US","39.9733","-120.9419","1066.8","2005","17","107","53.1","69.5","36.8"
"USR0000CHAS","HASTINGS CALIFORNIA, CA US","36.3886","-121.5517","574.5","2005","31","98","59.0","71.3","46.8"
"USS0019L41S","BURNSIDE LAKE, CA US","38.72","-119.89","2477.7","2005","-10","78","38.5","51.5","25.6"
"USR0000CHAY","HAYFORK CALIFORNIA, CA US","40.55","-123.165","708.1","2005","19","108","53.9","70.0","37.8"
"USR0000COPA","OPAL MOUNTAIN CALIFORNIA, CA US","35.1542","-117.1756","987.6","2005","32","109","63.8","74.9","52.6"
"USC00047581","ROUND MOUNTAIN, CA US","40.7955","-121.935","640.1","2005",,,,,
"USC00045280","MAMMOTH LAKES RANGER STATION, CA US","37.6478","-118.9617","2378.7","2005",,,,,
"USR0000CHAW","HAWKEYE CALIFORNIA, CA US","38.7817","-122.9169","609.6","2005","34","96","58.7","66.2","51.1"
"USR0000CLIN","LINCOLN CALIFORNIA, CA US","38.8825","-121.2683","61.0","2005","26","110","62.5","76.6","48.4"
"USR0000CRUT","RUTH CALIFORNIA, CA US","40.2506","-123.3158","832.7","2005",,"106",,"68.8",
"USC00041916","COLGATE POWERHOUSE, CA US","39.3308","-121.1922","181.4","2005",,,,,
"USR0000CJER","JERSEYDALE CALIFORNIA, CA US","37.5436","-119.8386","1188.7","2005","27","101","57.8","69.3","46.2"
"USC00045032","LODI, CA US","38.1061","-121.2877","12.2","2005","27","103","61.9","75.0","48.8"
"USC00046006","MOUNT WILSON CBS, CA US","34.2308","-118.0711","1740.4","2005",,,,,
